NAGTargetsNonDemocracy x OppositionSizeNorm = 0.8604261404494,-19.59*** (0.3937),-23.83*** (0.4803)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.863448841302953,-1.235* (0.4990),-1.835** (0.5580)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.864204516516341,-1.381* (0.5415),-1.920** (0.5888)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.865715866943118,-3.442*** (1.030),-4.169*** (1.067)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.866471542156506,-2.830*** (0.7763),-3.496*** (0.9256)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.871005593436836,-4.604*** (1.072),-5.231*** (1.112)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.872516943863613,-19.03*** (0.4610),-24.24*** (0.5073)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.873272619077001,-3.122** (1.008),-3.972*** (0.9940)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.875539644717167,-19.53*** (0.3823),-25.03*** (0.6304)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.880829371210885,-18.53*** (0.5323),-24.71*** (0.6211)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.881585046424273,-19.66*** (0.3322),-26.68*** (0.6461)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.882340721637662,-18.93*** (0.4199),-22.75*** (0.4717)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.883852072064438,-19.39*** (0.4096),-24.93*** (0.5043)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.884607747277827,-3.207*** (0.7565),-4.033*** (0.7834)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.888386123344768,-20.74*** (0.2978),-25.52*** (0.4670)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.889141798558157,-2.133*** (0.5396),-2.847*** (0.6266)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.894431525051875,-2.793** (1.022),-3.399*** (0.9898)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.895942875478652,-1.759. (0.9056),-2.500** (0.7934)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.89669855069204,-2.401** (0.7362),-3.179*** (0.7405)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.898965576332205,-3.496*** (1.054),-4.253*** (1.262)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.899721251545594,-2.840*** (0.7764),-3.507*** (0.9265)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.901988277185758,-2.650*** (0.7104),-3.329*** (0.7452)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.903499627612535,-17.27*** (0.7019),-21.47*** (0.6534)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.904255302825924,-2.700** (1.025),-3.342*** (1.001)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.9057666532527,-19.08*** (0.4099),-23.42*** (0.5450)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.908789354106254,-20.27*** (0.3393),-26.15*** (0.5046)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.909545029319642,-1.745* (0.7037),-2.230** (0.7372)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.912567730173195,-19.91*** (0.3486),-26.91*** (0.4988)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.913323405386584,-20.01*** (0.3578),-24.75*** (0.4909)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.915842322764545,-1.808*** (0.5101),-2.631*** (0.6073)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.917101781453525,-2.184** (0.7864),-2.652** (0.8429)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.920880157520467,-19.95*** (0.3966),-24.16*** (0.4862)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.925414208800797,-2.460*** (0.7389),-3.223*** (0.7835)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.92843690965435,-19.93*** (0.3782),-24.86*** (0.4852)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.931459610507904,-19.14*** (0.4481),-25.29*** (0.5296)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.935237986574846,-19.99*** (0.3565),-24.09*** (0.4905)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.935993661788234,-19.09*** (0.4610),-25.61*** (0.5268)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.936749337001622,-2.543* (1.057),-2.987** (1.055)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.937505012215011,-1.950** (0.6753),-2.451*** (0.6829)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.938260687428399,-19.14*** (0.4003),-23.48*** (0.5443)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.939772037855176,-20.74*** (0.3034),-25.10*** (0.4736)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.944306089135506,-2.050*** (0.5245),-2.775*** (0.6149)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.945061764348894,-19.37*** (0.3913),-24.62*** (0.5007)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.945817439562282,-19.77*** (0.3391),-25.10*** (0.6001)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.946573114775671,-1.527** (0.5449),-2.073*** (0.6027)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.947328789989059,-2.814** (1.054),-3.399** (1.105)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.949595815629224,-19.36*** (0.4097),-25.10*** (0.5021)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.950351490842613,-2.461* (1.061),-3.046** (1.156)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.951862841269389,-19.98*** (0.3274),-24.30*** (0.6121)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.952618516482778,-19.97*** (0.3557),-24.72*** (0.4911)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.953374191696166,-2.431* (1.039),-3.030** (1.106)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.954885542122943,-2.768*** (0.6030),-3.383*** (0.6807)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.956396892549719,-18.38*** (0.5515),-25.88*** (0.5784)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.957908242976496,-19.17*** (0.4675),-23.39*** (0.5103)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.958663918189884,-2.612*** (0.7820),-3.199*** (0.8605)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.959419593403273,-20.02*** (0.3583),-24.79*** (0.4895)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.961038897431962,-1.643** (0.6011),-2.331** (0.7336)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.962442294256826,-18.85*** (0.5140),-26.19*** (0.6198)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.963953644683603,-20.09*** (0.3381),-26.10*** (0.8655)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.964709319896991,-20.11*** (0.3888),-23.99*** (0.4730)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.969999046390709,-4.504*** (1.075),-5.021*** (1.098)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.970754721604098,-19.73*** (0.3234),-24.11*** (0.5117)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.972266072030874,-3.837*** (0.7951),-4.389*** (0.8564)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.973021747244263,-1.770* (0.7315),-2.463** (0.7632)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.973777422457651,-20.16*** (0.3733),-24.85*** (0.8923)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.97453309767104,-19.61*** (0.5192),-24.68*** (0.6225)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.980578499378146,-18.76*** (0.4419),-25.79*** (0.4956)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.981334174591535,-19.08*** (0.4224),-25.22*** (0.4632)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.985112550658476,-19.34*** (0.3939),-24.34*** (0.4677)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.987379576298641,-19.62*** (0.3735),-24.95*** (0.4832)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.99266930279236,-20.59*** (0.3963),-25.60*** (0.5279)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.994180653219137,-18.99*** (0.4263),-23.17*** (0.4662)
NAGTargetsNonDemocracy x OppositionSizeNorm = 0.999470379712855,-20.06*** (0.3525),-24.79*** (0.9023)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.0032487557798,-2.918** (1.058),-3.486** (1.109)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.00778280706013,-2.425* (1.062),-2.829** (1.011)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.00853848227352,-3.387*** (0.6460),-4.191*** (0.6922)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.01080550791368,-19.94*** (0.3619),-24.61*** (0.4545)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.01156118312707,-2.781** (1.019),-3.398*** (0.9862)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.01458388398062,-19.24*** (0.4099),-23.97*** (0.5307)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.01533955919401,-19.25*** (0.3918),-23.08*** (0.4702)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.0160952344074,-2.197** (0.7964),-2.756** (1.007)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.01685090962079,-2.510** (0.8672),-3.007** (0.9986)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.01911793526095,-2.397*** (0.6465),-3.216*** (0.7218)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.02008951767817,-1.625** (0.6016),-2.315** (0.7343)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.02062928568773,-18.87*** (0.4373),-24.96*** (0.5320)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.02214063611451,-19.63*** (0.3915),-24.11*** (0.6379)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.02365198654128,-2.424*** (0.6153),-3.133*** (0.6865)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.02969738824839,-3.575*** (1.006),-4.359*** (0.9764)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.03120873867517,-20.00*** (0.3346),-24.01*** (0.4433)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.03196441388855,-1.266. (0.6803),-1.770* (0.6973)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.04027684123583,-3.244*** (0.7943),-4.025*** (0.8593)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.04405521730277,-19.07*** (0.4094),-23.41*** (0.5407)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.04783359336971,-19.05*** (0.4338),-23.43*** (0.5557)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.05387899507682,-3.923*** (1.090),-4.693*** (1.249)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.05765737114376,-2.525*** (0.5102),-3.021*** (0.5647)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.05916872157053,-2.173*** (0.6222),-3.023*** (0.6863)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.06521412327764,-2.833*** (0.6439),-3.654*** (0.6775)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.06722925718001,-1.674*** (0.4764),-2.500*** (0.5832)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.07277087541152,-2.355*** (0.5457),-3.123*** (0.6074)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.07914013792437,-1.631** (0.6002),-2.325** (0.7335)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.08183897797218,-18.31*** (0.6123),-22.50*** (0.6060)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.08259465318557,-2.969*** (0.8157),-3.557*** (0.9574)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.08561735403913,-3.454*** (0.7707),-4.153*** (0.8267)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.09015140531946,-19.79*** (0.3528),-26.58*** (0.7092)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.0999751830935,-2.101* (1.047),-2.593* (1.086)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.10224220873367,-19.75*** (0.3416),-23.88*** (0.5446)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.10375355916045,-19.07*** (0.4100),-25.40*** (0.5486)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.10904328565416,-18.24*** (0.5771),-24.43*** (0.5959)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.11282166172111,-1.703* (0.7273),-2.153** (0.7535)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.11660003778805,-3.113*** (0.7678),-3.830*** (0.8235)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.11811138821482,-20.77*** (0.3008),-25.13*** (0.4760)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.1196227386416,-19.22*** (0.4013),-25.55*** (0.5597)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.12264543949515,-19.57*** (0.3934),-23.82*** (0.4800)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.12415678992193,-19.08*** (0.4115),-25.54*** (0.5576)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.12717949077548,-5.158*** (1.093),-3.127** (0.9683)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.13549191812276,-0.9802* (0.4273),-1.630** (0.5573)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.13700326854953,-20.04*** (0.3782),-25.50*** (0.4660)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.13819075817057,-1.917** (0.6857),-2.642** (0.8430)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.14002596940309,-4.469*** (0.9964),-3.098*** (0.6808)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.14682704632358,-19.54*** (0.4243),-23.79*** (0.5113)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.14909407196375,-18.75*** (0.4947),-24.79*** (0.6111)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.15136109760391,-19.07*** (0.4730),-23.42*** (0.6634)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.15362812324408,-19.36*** (0.3716),-24.55*** (0.5956)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.1589178497378,-2.849*** (0.6487),-3.654*** (0.6801)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.15967352495118,-1.994. (1.103),-2.391* (1.108)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.16194055059135,-2.416** (0.7351),-3.039*** (0.7045)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.16269622580474,-19.07*** (0.4440),-25.23*** (0.5624)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.16420757623151,-3.360*** (0.9338),-4.099*** (0.8726)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.1649632514449,-19.59*** (0.3712),-24.29*** (0.4840)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.16798595229846,-1.742. (0.9050),-2.486** (0.7934)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.16874162751184,-2.272*** (0.6220),-3.054*** (0.6842)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.16949730272523,-18.85*** (0.4603),-25.67*** (0.5336)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.17100865315201,-19.32*** (0.4939),-23.59*** (0.5558)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.17554270443234,-3.912*** (1.121),-4.820** (1.495)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.18083243092606,-2.585** (0.9314),-3.401*** (0.8515)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.18536648220639,-20.13*** (0.3466),-24.83*** (0.8615)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.19292323434027,-2.418** (0.7368),-3.195*** (0.7411)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.19367890955366,-2.039*** (0.5274),-2.828*** (0.6077)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.19519025998044,-19.82*** (0.3413),-25.54*** (0.5458)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.19724137841678,-1.867** (0.6920),-2.579** (0.8441)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.19821296083399,-2.504** (0.8693),-2.995** (1.000)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.19972431126077,-6.228*** (1.645),-3.663 (3.925)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.20199133690093,-19.70*** (0.3526),-24.67*** (0.5388)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.20274701211432,-19.29*** (0.3879),-25.66*** (0.4840)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.20350268732771,-2.236*** (0.4919),-2.967*** (0.5820)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.20576971296787,-2.719*** (0.7804),-3.348*** (0.8639)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.20728106339465,-2.759*** (0.7804),-3.341*** (0.8508)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.2103037642482,-3.584*** (1.050),-4.177*** (1.137)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.21861619159547,-2.590*** (0.5063),-3.399*** (0.6074)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.22239456766242,-19.95*** (0.3268),-23.73*** (0.6278)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.2231502428758,-20.76*** (0.2956),-24.87*** (0.4678)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.22390591808919,-2.138** (0.6950),-2.740*** (0.7058)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.22692861894275,-17.83*** (0.6918),-23.42*** (0.6637)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.2299513197963,-19.76*** (0.3419),-24.53*** (0.5442)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.23372969586324,-3.263** (1.090),-3.648*** (1.099)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.23977509757035,-18.96*** (0.4135),-23.10*** (0.4634)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.24053077278374,-19.78*** (0.3187),-23.68*** (0.6133)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.24204212321051,-3.140** (1.090),-3.536** (1.098)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.2495988753444,-18.40*** (0.5914),-22.61*** (0.5942)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.25629199866298,-1.868** (0.6921),-2.578** (0.8470)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.26168967875861,-2.511* (1.058),-3.107** (1.154)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.26320102918539,-2.679* (1.078),-3.087* (1.268)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.26697940525233,-5.077*** (1.062),-4.228*** (0.7563)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.27680318302638,-2.181* (1.050),-2.507* (1.055)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.28133723430671,-18.51*** (0.4388),-23.50*** (0.5433)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.28964966165398,-2.262* (1.065),-2.665** (1.024)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.2913499308841,-0.9917* (0.4907),-1.549* (0.6123)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.29267236250753,-19.74*** (0.3309),-25.74*** (0.6413)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.2949393881477,-2.250* (0.9937),-2.845*** (0.8539)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.31534261890918,-2.073** (0.7161),-2.726** (0.9090)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.31987667018951,-19.19*** (0.4702),-23.41*** (0.5123)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.33045612317695,-19.50*** (0.3477),-23.65*** (0.5241)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.33499017445728,-5.415*** (1.311),-3.449*** (0.8889)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.33876855052422,-19.73*** (0.3372),-25.88*** (0.6435)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.34103557616439,-1.515* (0.6760),-2.326** (0.7112)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.36370583256604,-19.12*** (0.4504),-23.49*** (0.5661)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.37352961034008,-19.10*** (0.4315),-24.71*** (0.5742)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.37428528555347,-19.35*** (0.4061),-25.56*** (0.4693)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.37504096076686,-3.059*** (0.5626),-3.774*** (0.6111)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.37579663598025,-2.525*** (0.5626),-3.244*** (0.6365)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.38374921798781,-2.160* (1.076),-2.613* (1.101)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.38410906332752,-19.67*** (0.4009),-23.85*** (0.4762)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.3856204137543,-2.058. (1.100),-2.459* (1.107)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.38864311460785,-19.03*** (0.4097),-23.66*** (0.4643)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.39321315042215,-2.121* (1.077),-2.574* (1.102)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.39468851631496,-3.531*** (0.9368),-4.233*** (0.8827)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.40267708285649,-2.044. (1.081),-2.480* (1.105)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.40300094366223,-19.85*** (0.3310),-25.65*** (0.4504)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.40375661887562,-19.03*** (0.4125),-24.80*** (0.4609)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.40451229408901,-2.178* (1.053),-2.492* (1.056)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.41206904622289,-1.885** (0.6844),-2.591** (0.7918)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.41214101529083,-19.14*** (0.4086),-23.37*** (0.4698)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.41282472143628,-19.99*** (0.3344),-24.76*** (0.9143)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.42113714878355,-3.550*** (0.5778),-4.236*** (0.6499)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.42160494772517,-2.169* (1.063),-2.687** (1.015)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.43106888015951,-2.124* (1.065),-2.636** (1.014)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.44053281259385,-2.119* (1.065),-2.630** (1.015)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.44456308039859,-1.901*** (0.5375),-2.613*** (0.6223)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.44531875561198,-2.474** (0.9494),-3.186*** (0.9076)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.44720794364545,-1.214* (0.5615),-1.675** (0.6485)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.44999674502819,-2.169* (1.062),-2.694** (1.013)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.45287550774586,-2.925** (0.9177),-3.561*** (1.063)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.45740955902619,-2.492** (0.7582),-3.162*** (0.7650)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.45946067746253,-2.177* (1.063),-2.691** (1.012)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.46043225987974,-19.66*** (0.3710),-24.38*** (0.4829)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.46496631116007,-3.476*** (1.049),-4.071*** (1.111)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.46647766158685,-2.003** (0.6809),-2.714*** (0.7242)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.46723333680024,-19.81*** (0.3378),-24.69*** (0.5138)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.46798901201363,-20.11*** (0.3442),-24.81*** (0.8626)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.46892460989687,-2.171* (1.060),-2.691** (1.007)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.47327873850735,-19.77*** (0.3868),-25.50*** (0.4903)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.47479008893412,-5.376*** (1.339),-2.884*** (0.8711)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.47838854233121,-2.112* (1.065),-2.615** (1.009)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.48461386670817,-2.799** (0.9101),-3.489*** (0.9327)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.48688089234834,-19.46*** (0.3606),-23.50*** (0.4896)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.48785247476555,-2.315* (1.047),-2.839** (0.9950)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.48990359320189,-4.325*** (1.048),-4.836*** (1.086)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.49731640719989,-2.270* (1.049),-2.797** (1.000)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.49746034533577,-19.65*** (0.3868),-24.48*** (0.4696)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.5019943966161,-20.67*** (0.3237),-24.99*** (0.4740)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.50350574704288,-2.233** (0.7185),-2.941*** (0.7254)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.50678033963423,-2.127* (1.061),-2.612** (1.012)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.51624427206857,-2.178* (1.062),-2.654** (1.016)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.52570820450291,-2.223* (1.062),-2.688** (1.015)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.53222140515164,-20.05*** (0.3806),-24.93*** (0.4676)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.53517213693725,-2.197* (1.063),-2.664** (1.016)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.54431220856585,-2.068. (1.101),-2.468* (1.107)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.54463606937159,-2.213* (1.060),-2.700** (1.016)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.54657923420602,-19.82*** (0.3464),-24.64*** (0.5445)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.55410000180593,-2.117* (1.066),-2.592* (1.024)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.55489166155329,-2.165*** (0.6182),-2.885*** (0.6626)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.55715868719345,-19.79*** (0.3288),-25.38*** (0.6151)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.55867003762023,-19.92*** (0.3812),-24.22*** (0.4855)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.56356393424027,-2.140* (1.064),-2.614* (1.018)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.57302786667461,-3.006** (1.072),-3.547** (1.204)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.58285164444866,-2.537*** (0.7476),-3.281*** (0.7452)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.58587434530221,-19.25*** (0.4280),-24.88*** (0.5683)
